screener,workerId,m_initial,m_final,diff,effect_size,scenario,training_mistakes,wtp,wtp_revised,superiority_special,superiority_special_revised,superiority_standard,superiority_standard_radio,superiority_standard_revised,superiority_nyc,superiority_nyc_radio,superiority_nyc_revised,superiority_height,superiority_height_radio,superiority_height_revised,ts_consent_start,ts_instruction_start,ts_initial_start,ts_final_start,ts_pq_boulder_start,ts_pq_weather_start,ts_pq_height_start,ts_submitted_
None of above,2b1f297de81fbdaa9ea1d413cf4ed8be,3,9,0,0,0,50,50,0,90,60,50,yes,NA,30,yes,NA,50,yes,NA,9/7/19 11:41,9/7/19 11:41,9/7/19 11:42,9/7/19 11:44,9/7/19 11:45,9/7/19 11:46,9/7/19 11:46,9/7/19 11:46
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,3c6e45345f76e4ba14d674f47476e0e3,3,4,0,0,0,50,150,120,55,30,75,yes,NA,50,yes,NA,50,yes,NA,9/7/19 8:44,9/7/19 8:45,9/7/19 8:45,9/7/19 8:46,9/7/19 8:47,9/7/19 8:47,9/7/19 8:47,9/7/19 8:47
None of above,ee0676a3771d231020ff6cb75eba8a0d,3,9,0,0,0,50,1,1,100,57,50,yes,NA,50,yes,NA,60,yes,NA,9/7/19 11:44,9/7/19 11:44,9/7/19 11:45,9/7/19 11:46,9/7/19 11:48,9/7/19 11:48,9/7/19 11:49,9/7/19 11:49
I was considering the prize money that I would get if I won.,828e220b8f60fb6fa290091212be5a2e,3,10,0,0,0,50,50,50,75,60,50,yes,NA,20,yes,NA,50,yes,NA,9/7/19 8:41,9/7/19 8:41,9/7/19 8:43,9/7/19 8:45,9/7/19 8:46,9/7/19 8:46,9/7/19 8:47,9/7/19 8:48
I was considering the prize money that I would get if I won.,077c1ef84d0bea9534a0ea06b8e7a4fb,3,9,0,0,0,50,50,25,75,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 11:36,9/7/19 11:47,9/7/19 11:48,9/7/19 11:49,9/7/19 11:50,9/7/19 11:50,9/7/19 11:50,9/7/19 11:51
I was considering the prize money that I would get if I won.,b5d42bd1b1c147f601b078c2e4558b12,3,10,0,0,0,50,150,25,99,57,50,yes,NA,45,yes,NA,55,yes,NA,9/7/19 11:51,9/7/19 11:51,9/7/19 11:52,9/7/19 11:53,9/7/19 11:53,9/7/19 11:53,9/7/19 11:53,9/7/19 11:54
I was considering the prize money that I would get if I won.,fb6b120c313436b9e79bf008fe2425de,3,7,0,0,0,50,100,50,95,57,50,yes,NA,85,yes,NA,90,yes,NA,9/7/19 11:45,9/7/19 11:46,9/7/19 11:48,9/7/19 11:50,9/7/19 11:51,9/7/19 11:52,9/7/19 11:53,9/7/19 11:54
I was considering the prize money that I would get if I won.,8b6c32627edf5c41325bbe4ba1d6c6db,3,9,0,0,0,50,50,25,100,57,50,yes,NA,80,yes,NA,50,yes,NA,9/7/19 10:44,9/7/19 10:49,9/7/19 10:51,9/7/19 10:53,9/7/19 10:54,9/7/19 10:54,9/7/19 10:55,9/7/19 10:56
I was considering the prize money that I would get if I won.,8f8a6a808301fce80d268256b0e57928,3,7,0,0,0,50,20,10,100,57,50,yes,NA,60,no,40,60,yes,NA,9/7/19 9:47,9/7/19 9:47,9/7/19 9:51,9/7/19 9:53,9/7/19 9:53,9/7/19 9:54,9/7/19 9:55,9/7/19 9:56
I was considering the prize money that I would get if I won.,0b5ef3643a779981fb5861db95451ac4,3,9,0,0,0,50,50,40,100,57,50,yes,NA,95,no,10,80,yes,NA,9/7/19 21:17,9/7/19 21:17,9/7/19 21:19,9/7/19 21:23,9/7/19 21:24,9/7/19 21:25,9/7/19 21:26,9/7/19 21:28
None of above,bfb0e7c2e771d244de660e29717bc627,3,10,0,0,0,"10,50",250,250,1,57,50,yes,NA,50,yes,NA,55,yes,NA,9/7/19 11:53,9/7/19 11:53,9/7/19 11:56,9/7/19 11:57,9/7/19 11:58,9/7/19 11:58,9/7/19 11:59,9/7/19 11:59
I was considering the prize money that I would get if I won.,e3f983d441bd38c6c447d244d026a913,3,9,0,0,0,50,75,65,80,75,50,yes,NA,60,yes,NA,75,yes,NA,9/7/19 11:57,9/7/19 11:57,9/7/19 11:58,9/7/19 11:58,9/7/19 11:59,9/7/19 11:59,9/7/19 12:00,9/7/19 12:00
I was considering the prize money that I would get if I won.,ce877ece22c6707923248eb4d19b2682,3,9,0,0,0,"25,50",25,45,50,54,50,yes,NA,38,yes,NA,37,no,45,9/7/19 11:47,9/7/19 11:49,9/7/19 11:52,9/7/19 11:56,9/7/19 11:58,9/7/19 11:59,9/7/19 12:00,9/7/19 12:01
None of above,146aa18ac432749b6ab85431c39d4f07,3,9,0,0,0,50,50,0,95,57,50,yes,NA,30,yes,NA,50,yes,NA,9/7/19 11:56,9/7/19 11:56,9/7/19 11:57,9/7/19 12:00,9/7/19 12:01,9/7/19 12:01,9/7/19 12:02,9/7/19 12:02
I was considering the prize money that I would get if I won.,942c1dbc8d9a322903ec74a934d57550,3,10,0,0,0,50,100,85,95,57,50,yes,NA,50,yes,NA,80,yes,NA,9/7/19 12:04,9/7/19 12:04,9/7/19 12:05,9/7/19 12:05,9/7/19 12:06,9/7/19 12:06,9/7/19 12:06,9/7/19 12:07
None of above,78d3d10e08b87b5605df667e3f58677e,3,9,0,0,0,"53,50",50,25,100,57,50,yes,NA,75,yes,NA,80,yes,NA,9/7/19 10:58,9/7/19 11:00,9/7/19 11:02,9/7/19 11:06,9/7/19 11:07,9/7/19 11:08,9/7/19 11:09,9/7/19 11:10
I was considering the prize money that I would get if I won.,af34a9c965687ecc2ac2ff33de3b5fd4,3,9,0,0,0,50,20,20,60,60,50,yes,NA,40,no,60,50,yes,NA,9/7/19 12:06,9/7/19 12:06,9/7/19 12:08,9/7/19 12:10,9/7/19 12:10,9/7/19 12:11,9/7/19 12:11,9/7/19 12:12
I was considering the prize money that I would get if I won.,77a5bd4813cfe6dbb4dfac725fcb1e25,3,10,0,0,0,50,100,50,95,57,50,yes,NA,60,yes,NA,50,yes,NA,9/7/19 11:08,9/7/19 11:08,9/7/19 11:10,9/7/19 11:11,9/7/19 11:12,9/7/19 11:12,9/7/19 11:13,9/7/19 11:13
None of above,40defb746e6d356cc9bb1cb10fae250c,3,9,0,0,0,50,20,10,100,57,50,yes,NA,60,yes,NA,75,yes,NA,9/7/19 10:57,9/7/19 10:59,9/7/19 11:01,9/7/19 11:06,9/7/19 11:11,9/7/19 11:12,9/7/19 11:13,9/7/19 11:14
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,0c1a6fc6d7a30b391212209a1ab700e2,3,9,0,0,0,50,105,10,100,57,50,yes,NA,20,no,80,80,yes,NA,9/7/19 9:09,9/7/19 9:10,9/7/19 9:11,9/7/19 9:15,9/7/19 9:16,9/7/19 9:16,9/7/19 9:18,9/7/19 9:18
None of above,9d270f7ead41a7729edb4d7096f3cd37,3,7,0,0,0,50,50,10,100,57,50,yes,NA,75,yes,NA,57,yes,NA,9/7/19 8:04,9/7/19 8:06,9/7/19 8:09,9/7/19 8:11,9/7/19 8:15,9/7/19 8:16,9/7/19 8:17,9/7/19 8:18
I was considering the prize money that I would get if I won.,154c705c33ce2a8d3f4ed50d7a8a0f29,3,10,0,0,0,50,50,10,80,57,50,yes,NA,48,yes,NA,52,yes,NA,9/7/19 12:17,9/7/19 12:17,9/7/19 12:17,9/7/19 12:18,9/7/19 12:19,9/7/19 12:19,9/7/19 12:19,9/7/19 12:20
I was considering the prize money that I would get if I won.,b66633b718a7756200a9881e420769bb,3,4,0,0,0,"51,50",50,50,100,57,50,yes,NA,57,yes,NA,60,yes,NA,9/7/19 12:13,9/7/19 12:13,9/7/19 12:15,9/7/19 12:18,9/7/19 12:19,9/7/19 12:19,9/7/19 12:19,9/7/19 12:20
I was considering the prize money that I would get if I won.,4c7276c6f049188f92118fe761b9d7e4,3,4,0,0,0,50,75,50,100,57,50,yes,NA,50,yes,NA,65,yes,NA,9/7/19 12:21,9/7/19 12:23,9/7/19 12:23,9/7/19 12:23,9/7/19 12:24,9/7/19 12:24,9/7/19 12:25,9/7/19 12:26
I was considering the prize money that I would get if I won.,4cb09404f0c875599a71ec34484d3e43,3,10,0,0,0,50,125,30,98,57,50,yes,NA,95,yes,NA,57,yes,NA,9/7/19 12:25,9/7/19 12:26,9/7/19 12:27,9/7/19 12:29,9/7/19 12:29,9/7/19 12:29,9/7/19 12:30,9/7/19 12:30
I was considering the prize money that I would get if I won.,5d0eb36397d8b82d2b542b174d47fd72,3,10,0,0,0,50,0,0,50,50,50,yes,NA,80,yes,NA,80,yes,NA,9/7/19 12:26,9/7/19 12:27,9/7/19 12:29,9/7/19 12:30,9/7/19 12:31,9/7/19 12:31,9/7/19 12:32,9/7/19 12:32
I was considering the prize money that I would get if I won.,76ad5da64cdde7999c64c0b3bc2944d4,3,4,0,0,0,"´20,20,50",50,100,50,57,50,yes,NA,70,yes,NA,7,yes,NA,9/5/19 12:14,9/5/19 12:14,9/5/19 12:15,9/5/19 12:17,9/5/19 12:18,9/5/19 12:19,9/5/19 12:20,9/5/19 12:20
I was considering the prize money that I would get if I won.,c4f524a2ade15f59d6ff7381c44c0efd,3,4,0,0,0,"75,50",50,25,80,55,30,yes,NA,50,yes,NA,50,yes,NA,9/7/19 11:13,9/7/19 11:23,9/7/19 11:25,9/7/19 11:27,9/7/19 11:28,9/7/19 11:29,9/7/19 11:29,9/7/19 11:35
I was considering the prize money that I would get if I won.,3cfe91a54777d4e37b478adfdd2b296c,3,4,0,0,0,50,50,50,95,57,50,yes,NA,57,yes,NA,50,no,67,9/7/19 12:30,9/7/19 12:30,9/7/19 12:31,9/7/19 12:32,9/7/19 12:34,9/7/19 12:34,9/7/19 12:34,9/7/19 12:35
I was considering the prize money that I would get if I won.,6cd712270815e23e56f4be40275ce58a,3,7,0,0,0,50,125,100,75,57,50,yes,NA,90,yes,NA,50,yes,NA,9/7/19 9:32,9/7/19 9:33,9/7/19 9:34,9/7/19 9:36,9/7/19 9:36,9/7/19 9:37,9/7/19 9:37,9/7/19 9:37
I was considering the prize money that I would get if I won.,7b1fa01039854f939cd4e790afc09697,3,9,0,0,0,50,100,50,100,57,50,yes,NA,50,yes,NA,60,yes,NA,9/7/19 9:39,9/7/19 9:39,9/7/19 9:40,9/7/19 9:41,9/7/19 9:42,9/7/19 9:42,9/7/19 9:42,9/7/19 9:43
I was considering the prize money that I would get if I won.,658b99351d950d605723180d2ce4e224,3,9,0,0,0,50,50,50,60,57,50,yes,NA,80,yes,NA,50,yes,NA,9/7/19 12:40,9/7/19 12:40,9/7/19 12:42,9/7/19 12:47,9/7/19 12:49,9/7/19 12:49,9/7/19 12:50,9/7/19 12:51
I was considering the prize money that I would get if I won.,a6a311edf79d6849bd9a01937834555c,3,4,0,0,0,50,50,25,95,57,50,yes,NA,60,yes,NA,50,no,25,9/7/19 9:44,9/7/19 9:44,9/7/19 9:45,9/7/19 9:47,9/7/19 9:48,9/7/19 9:49,9/7/19 9:50,9/7/19 9:51
I was considering the prize money that I would get if I won.,9c67eaf08f305c630ce7daedded5e1f9,3,7,0,0,0,50,75,65,100,57,43,no,50,57,yes,NA,60,yes,NA,9/7/19 12:48,9/7/19 12:49,9/7/19 12:49,9/7/19 12:51,9/7/19 12:51,9/7/19 12:52,9/7/19 12:52,9/7/19 12:52
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,2c069b41aabf627d052b72b9c3875b5e,3,4,0,0,0,50,125,100,64,60,50,yes,NA,33,yes,NA,50,yes,NA,9/7/19 12:51,9/7/19 12:51,9/7/19 12:52,9/7/19 12:52,9/7/19 12:53,9/7/19 12:53,9/7/19 12:53,9/7/19 12:53
I was considering the prize money that I would get if I won.,270948808ba130e46509eda0183eecc2,3,10,0,0,0,"49,50",50,25,95,57,43,yes,NA,75,no,25,50,yes,NA,9/7/19 9:50,9/7/19 9:50,9/7/19 9:51,9/7/19 9:52,9/7/19 9:53,9/7/19 9:54,9/7/19 9:54,9/7/19 9:54
None of above,803a09661a4b26d1ab67b1ae66f64177,3,4,0,0,0,50,5,5,50,57,50,yes,NA,57,yes,NA,60,yes,NA,9/7/19 9:50,9/7/19 9:50,9/7/19 9:50,9/7/19 9:55,9/7/19 9:55,9/7/19 9:56,9/7/19 9:56,9/7/19 9:56
I was considering the prize money that I would get if I won.,34aee6c5f059fe43fb45268ba2731a15,3,7,0,0,0,"60,50",100,100,75,65,50,yes,NA,40,yes,NA,30,yes,NA,9/7/19 12:54,9/7/19 12:54,9/7/19 12:55,9/7/19 12:56,9/7/19 12:56,9/7/19 12:56,9/7/19 12:57,9/7/19 12:58
I was considering the prize money that I would get if I won.,9310770f52e92174c90542fcadcdc9f3,3,7,0,0,0,"55,50",150,140,70,60,80,yes,NA,45,yes,NA,70,yes,NA,9/7/19 9:53,9/7/19 9:53,9/7/19 9:55,9/7/19 9:56,9/7/19 9:57,9/7/19 9:57,9/7/19 9:58,9/7/19 9:58
I was considering the prize money that I would get if I won.,67a6c9ce1fa01b96f855005946d3310e,3,10,0,0,0,50,200,100,100,57,50,yes,NA,60,yes,NA,50,yes,NA,9/7/19 11:54,9/7/19 11:54,9/7/19 11:56,9/7/19 11:58,9/7/19 11:59,9/7/19 11:59,9/7/19 12:00,9/7/19 12:00
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,298c6337828b35941ad385fc3bef988f,3,4,0,0,0,50,125,50,50,57,57,yes,NA,40,yes,NA,50,yes,NA,9/7/19 9:35,9/7/19 9:35,9/7/19 9:41,9/7/19 9:55,9/7/19 9:57,9/7/19 9:57,9/7/19 9:58,9/7/19 9:59
I was considering the prize money that I would get if I won.,11e08ee9010ec3e0497158ecdcae888e,3,7,0,0,0,50,105,70,85,60,50,yes,NA,52,yes,NA,57,yes,NA,9/7/19 11:52,9/7/19 11:53,9/7/19 11:55,9/7/19 11:57,9/7/19 11:58,9/7/19 11:58,9/7/19 11:59,9/7/19 12:00
I was considering the prize money that I would get if I won.,ef2cf46c944f8d48b5381135461b9981,3,7,0,0,0,"100,50",100,100,50,57,57,yes,NA,5,yes,NA,70,yes,NA,9/7/19 9:47,9/7/19 9:47,9/7/19 9:50,9/7/19 9:53,9/7/19 9:53,9/7/19 9:54,9/7/19 9:55,9/7/19 10:02
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,c412421600acb927eb2c09b97e6e79f7,3,4,0,0,0,50,100,100,99,57,50,yes,NA,57,yes,NA,50,yes,NA,9/7/19 13:01,9/7/19 13:01,9/7/19 13:02,9/7/19 13:03,9/7/19 13:03,9/7/19 13:03,9/7/19 13:04,9/7/19 13:04
I was considering the prize money that I would get if I won.,c6032e2c6d9762c2015a9ec7119c81c6,3,10,0,0,0,"49,50",50,50,75,57,50,yes,NA,65,yes,NA,80,yes,NA,9/7/19 9:58,9/7/19 9:59,9/7/19 10:00,9/7/19 10:02,9/7/19 10:03,9/7/19 10:03,9/7/19 10:04,9/7/19 10:04
I was considering the prize money that I would get if I won.,c8613de496ab0c4cb62d0a7c60f03ad2,3,10,0,0,0,50,50,25,95,60,50,yes,NA,20,no,80,50,yes,NA,9/7/19 13:15,9/7/19 13:15,9/7/19 13:16,9/7/19 13:18,9/7/19 13:19,9/7/19 13:19,9/7/19 13:20,9/7/19 13:21
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,6509afa45d6b6fe85ecccb154e0b0def,3,10,0,0,0,"60,50",100,100,50,57,57,yes,NA,3,no,97,20,no,80,9/7/19 13:00,9/7/19 13:01,9/7/19 13:02,9/7/19 13:04,9/7/19 13:04,9/7/19 13:05,9/7/19 13:05,9/7/19 13:05
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,f7c5c1c0aa600f121c87e8174c635eb0,3,7,0,0,0,50,25,1,75,58,51,yes,NA,50,yes,NA,1,yes,NA,9/7/19 12:53,9/7/19 12:54,9/7/19 12:58,9/7/19 13:02,9/7/19 13:04,9/7/19 13:05,9/7/19 13:06,9/7/19 13:07
I was considering the prize money that I would get if I won.,74e1347494c5d41cad9db805d4584f6d,3,10,0,0,0,50,50,25,90,57,50,yes,NA,70,yes,NA,80,yes,NA,9/7/19 10:00,9/7/19 10:00,9/7/19 10:03,9/7/19 10:05,9/7/19 10:06,9/7/19 10:07,9/7/19 10:08,9/7/19 10:08
I was considering the prize money that I would get if I won.,0945bae86454c22f45020dd07c95e98e,3,4,0,0,0,50,225,40,99,57,50,yes,NA,57,yes,NA,55,yes,NA,9/7/19 13:01,9/7/19 13:02,9/7/19 13:04,9/7/19 13:06,9/7/19 13:09,9/7/19 13:10,9/7/19 13:10,9/7/19 13:11
I was considering the prize money that I would get if I won.,48652a3bb13014b488f53778095d9fe7,3,9,0,0,0,50,250,100,50,57,50,yes,NA,20,yes,NA,50,yes,NA,9/7/19 12:04,9/7/19 12:04,9/7/19 12:05,9/7/19 12:07,9/7/19 12:09,9/7/19 12:11,9/7/19 12:12,9/7/19 12:13
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,66d316480dcccb9556d3f4a091f07401,3,9,0,0,0,50,50,50,51,51,70,yes,NA,50,yes,NA,50,yes,NA,9/7/19 9:43,9/7/19 9:44,9/7/19 9:49,9/7/19 9:50,9/7/19 10:16,9/7/19 10:17,9/7/19 10:17,9/7/19 10:18
I was considering the prize money that I would get if I won.,37927ca3c920e07d32a8a39aa2955b7b,3,10,0,0,0,50,80,80,100,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 12:47,9/7/19 12:48,9/7/19 12:50,9/7/19 12:52,9/7/19 12:53,9/7/19 12:54,9/7/19 12:56,9/7/19 13:20
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,9afaf490578aae73988568d949036432,3,10,0,0,0,"51,51,50",125,50,95,57,50,yes,NA,50,yes,NA,60,yes,NA,9/7/19 13:16,9/7/19 13:16,9/7/19 13:18,9/7/19 13:19,9/7/19 13:20,9/7/19 13:21,9/7/19 13:21,9/7/19 13:22
I was considering the prize money that I would get if I won.,0fbc84479e8650a4446c2167e866d526,3,7,0,0,0,"60,50",50,20,95,57,50,yes,NA,70,yes,NA,53,yes,NA,9/7/19 12:21,9/7/19 12:21,9/7/19 12:22,9/7/19 12:23,9/7/19 12:23,9/7/19 12:24,9/7/19 12:24,9/7/19 12:24
I was considering the prize money that I would get if I won.,df32a7a97109d37dde70853c13af0279,3,9,0,0,0,50,50,25,80,57,50,yes,NA,15,no,75,60,yes,NA,9/7/19 13:21,9/7/19 13:22,9/7/19 13:22,9/7/19 13:23,9/7/19 13:24,9/7/19 13:24,9/7/19 13:25,9/7/19 13:25
I was considering the prize money that I would get if I won.,970f9e3c296b3c6a463d3ee9ac7c36f3,3,10,0,0,0,50,50,30,80,60,50,yes,NA,65,yes,NA,60,yes,NA,9/7/19 13:23,9/7/19 13:23,9/7/19 13:24,9/7/19 13:25,9/7/19 13:25,9/7/19 13:25,9/7/19 13:26,9/7/19 13:26
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,5fb4e3aa331df9ce4a68652073d2a819,3,9,0,0,0,50,100,50,75,57,50,yes,NA,40,no,65,70,yes,NA,9/7/19 13:20,9/7/19 13:20,9/7/19 13:22,9/7/19 13:24,9/7/19 13:25,9/7/19 13:26,9/7/19 13:26,9/7/19 13:27
I was considering the prize money that I would get if I won.,ccd77307f18017fb01ec61ac9dc92b35,3,4,0,0,0,50,225,200,95,57,57,yes,NA,50,yes,NA,60,yes,NA,9/7/19 13:27,9/7/19 13:27,9/7/19 13:27,9/7/19 13:28,9/7/19 13:29,9/7/19 13:29,9/7/19 13:29,9/7/19 13:29
I was considering the prize money that I would get if I won.,1e55c44175050d1fc5ebc995b8c4f5d3,3,9,0,0,0,50,150,150,99,90,50,yes,NA,61,yes,NA,45,no,55,9/7/19 13:22,9/7/19 13:22,9/7/19 13:24,9/7/19 13:26,9/7/19 13:28,9/7/19 13:29,9/7/19 13:29,9/7/19 13:31
I was considering the prize money that I would get if I won.,577033abb1eb0a66d9d0ac6485580dc7,3,10,0,0,0,50,10,20,60,57,50,yes,NA,25,yes,NA,50,yes,NA,9/7/19 13:27,9/7/19 13:27,9/7/19 13:28,9/7/19 13:29,9/7/19 13:30,9/7/19 13:31,9/7/19 13:31,9/7/19 13:31
I was considering the prize money that I would get if I won.,53237cbe80ea27258ed78a78d1a891e7,3,9,0,0,0,50,125,50,90,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 13:26,9/7/19 13:26,9/7/19 13:27,9/7/19 13:30,9/7/19 13:31,9/7/19 13:31,9/7/19 13:31,9/7/19 13:32
I was considering the feeling of winning.,92c10c067e64c08a2461e65ea9ece605,3,10,0,0,0,50,120,30,50,57,25,yes,NA,90,yes,NA,80,yes,NA,9/7/19 10:30,9/7/19 10:30,9/7/19 10:30,9/7/19 10:31,9/7/19 10:31,9/7/19 10:31,9/7/19 10:32,9/7/19 10:32
I was considering the prize money that I would get if I won.,b5b03c4e23d5440974f2b663e6e36b69,3,4,0,0,0,50,25,25,100,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 13:33,9/7/19 13:33,9/7/19 13:34,9/7/19 13:35,9/7/19 13:35,9/7/19 13:35,9/7/19 13:36,9/7/19 13:36
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,a0a181467954a392d41f240f6bf800c1,3,7,0,0,0,50,50,30,35,39,39,no,50,75,yes,NA,55,yes,NA,9/7/19 12:32,9/7/19 12:32,9/7/19 12:33,9/7/19 12:35,9/7/19 12:36,9/7/19 12:36,9/7/19 12:37,9/7/19 12:37
I was considering the prize money that I would get if I won.,9986c68ac04483724b887c42c446b4f5,3,10,0,0,0,50,75,25,100,57,50,yes,NA,50,yes,NA,65,yes,NA,9/7/19 13:30,9/7/19 13:31,9/7/19 13:33,9/7/19 13:34,9/7/19 13:35,9/7/19 13:36,9/7/19 13:37,9/7/19 13:38
I was considering the prize money that I would get if I won.,064e3a3a5a680f825bfeb5b513f626d8,3,7,0,0,0,"52,50",50,50,90,60,48,no,50,35,yes,NA,75,no,42,9/7/19 12:28,9/7/19 12:29,9/7/19 12:31,9/7/19 12:34,9/7/19 12:35,9/7/19 12:36,9/7/19 12:37,9/7/19 12:38
I was considering the prize money that I would get if I won.,fd7553b6b5720b250364362102fea4c7,3,7,0,0,0,50,50,50,75,57,50,yes,NA,80,yes,NA,50,no,50,9/7/19 12:27,9/7/19 12:28,9/7/19 12:34,9/7/19 12:36,9/7/19 12:37,9/7/19 12:37,9/7/19 12:38,9/7/19 12:38
I was considering the prize money that I would get if I won.,318dabf220210edafc2c88b21d3198e3,3,10,0,0,0,"55,50",75,50,95,57,50,yes,NA,56,yes,NA,66,yes,NA,9/7/19 13:32,9/7/19 13:32,9/7/19 13:35,9/7/19 13:38,9/7/19 13:38,9/7/19 13:39,9/7/19 13:39,9/7/19 13:39
I was considering the prize money that I would get if I won.,f09b5e6f737fd7475f65fda4182f6b5a,3,7,0,0,0,50,100,50,95,57,50,yes,NA,20,no,80,57,yes,NA,9/7/19 12:35,9/7/19 12:36,9/7/19 12:37,9/7/19 12:39,9/7/19 12:40,9/7/19 12:40,9/7/19 12:41,9/7/19 12:41
None of above,141a5e71b2a7ed8e7f9c6df2462e85e0,3,9,0,0,0,50,0,0,95,57,50,yes,NA,60,yes,NA,75,yes,NA,9/7/19 12:36,9/7/19 12:36,9/7/19 12:37,9/7/19 12:39,9/7/19 12:41,9/7/19 12:41,9/7/19 12:41,9/7/19 12:42
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,677d57a62b6c6405d2351dc1321a4179,3,10,0,0,0,50,10,5,90,57,50,yes,NA,50,yes,NA,80,yes,NA,9/7/19 13:36,9/7/19 13:36,9/7/19 13:37,9/7/19 13:38,9/7/19 13:39,9/7/19 13:45,9/7/19 13:46,9/7/19 13:46
I was considering the prize money that I would get if I won.,d8526d07ba0e429525c53aab56517004,3,4,0,0,0,50,100,70,75,57,50,yes,NA,90,yes,NA,5,yes,NA,9/7/19 10:42,9/7/19 10:42,9/7/19 10:43,9/7/19 10:44,9/7/19 10:45,9/7/19 10:45,9/7/19 10:46,9/7/19 10:46
I was considering the prize money that I would get if I won.,12e8a482da0bfb94a341c56479b9aead,3,7,0,0,0,50,100,20,100,57,50,yes,NA,80,yes,NA,63,yes,NA,9/7/19 10:44,9/7/19 10:44,9/7/19 10:45,9/7/19 10:47,9/7/19 10:48,9/7/19 10:48,9/7/19 10:48,9/7/19 10:49
I was considering the prize money that I would get if I won.,73da63a5f8ce7afbaa42670614c00199,3,4,0,0,0,50,125,22.5,100,57,50,yes,NA,57,yes,NA,75,yes,NA,9/7/19 13:46,9/7/19 13:47,9/7/19 13:48,9/7/19 13:49,9/7/19 13:50,9/7/19 13:50,9/7/19 13:51,9/7/19 13:51
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,2fe2f7e01d5ccde039de5f53b236df4a,3,4,0,0,0,50,150,140,51,57,43,no,50,43,no,57,60,yes,NA,9/7/19 13:42,9/7/19 13:42,9/7/19 13:45,9/7/19 13:49,9/7/19 13:50,9/7/19 13:51,9/7/19 13:51,9/7/19 13:52
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,8e8f4e6957b3d2c877b9a97c64e4c5f4,3,4,0,0,0,50,125,75,100,57,60,yes,NA,75,yes,NA,65,yes,NA,9/7/19 13:50,9/7/19 13:50,9/7/19 13:50,9/7/19 13:52,9/7/19 13:52,9/7/19 13:53,9/7/19 13:53,9/7/19 13:53
I was considering the feeling of winning.,eb29a47179f666a8d6522d45959bd5c3,3,9,0,0,0,"90,50",0,0,45,30,60,yes,NA,35,yes,NA,25,yes,NA,9/7/19 10:54,9/7/19 10:54,9/7/19 10:55,9/7/19 10:55,9/7/19 10:56,9/7/19 10:56,9/7/19 10:56,9/7/19 10:57
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,72d585c22da75b3941564cd7a4d38349,3,4,0,0,0,50,50,10,100,57,50,yes,NA,100,yes,NA,60,yes,NA,9/7/19 10:48,9/7/19 10:49,9/7/19 10:51,9/7/19 10:54,9/7/19 10:55,9/7/19 10:55,9/7/19 10:56,9/7/19 10:57
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,ea6284f1544457abc03c79a9280c02af,3,10,0,0,0,50,125,75,95,57,50,yes,NA,65,yes,NA,50,yes,NA,9/7/19 9:44,9/7/19 9:45,9/7/19 9:49,9/7/19 9:55,9/7/19 9:56,9/7/19 9:56,9/7/19 9:57,9/7/19 9:58
I was considering the prize money that I would get if I won. And I was considering the feeling of winning.,1f0bdab4bd80e73214215fd99e3d909f,3,7,0,0,0,50,200,100,100,57,50,yes,NA,35,yes,NA,57,yes,NA,9/7/19 12:53,9/7/19 12:54,9/7/19 12:55,9/7/19 12:57,9/7/19 12:57,9/7/19 12:58,9/7/19 12:58,9/7/19 12:59
I was considering the prize money that I would get if I won.,b8e1ff75d7b53430b201f18de7871ba2,3,10,0,0,0,50,10,0,100,57,50,yes,NA,50,yes,NA,50,yes,NA,9/7/19 13:54,9/7/19 13:55,9/7/19 13:56,9/7/19 13:57,9/7/19 13:58,9/7/19 13:58,9/7/19 13:59,9/7/19 13:59
I was considering the prize money that I would get if I won.,33813f7c105cb6c1e19a7b0634ef53db,3,4,0,0,0,50,50,25,95,57,50,yes,NA,57,yes,NA,45,no,65,9/7/19 13:55,9/7/19 13:55,9/7/19 13:56,9/7/19 13:57,9/7/19 13:58,9/7/19 13:58,9/7/19 13:59,9/7/19 14:00
None of above,62eeb1ef122c61ab750f302cb9707ea3,3,7,0,0,0,50,25,10,95,57,50,yes,NA,10,yes,NA,57,yes,NA,9/7/19 10:54,9/7/19 10:55,9/7/19 10:56,9/7/19 10:58,9/7/19 10:59,9/7/19 10:59,9/7/19 11:00,9/7/19 11:00
